59471a3e07e71de5fb96736b	Last words from #Germanwings A320 distress call were "emergency, emergency," authorities say. http://t.co/FXVBrA7RPz http://t.co/OxfPISsdvj	Last words from #Germanwings A320 distress call were "emergency, emergency," authorities say. http://t.co/FXVBrA7RPz http://t.co/OxfPISsdvj 	Last words from #Germanwings A320 distress call were "emergency, emergency," authorities say. http://t.co/FXVBrA7RPz http://t.co/OxfPISsdvj 	Last words from #Germanwings A320 distress call were "emergency, emergency," authorities say. http://t.co/FXVBrA7RPz http://t.co/OxfPISsdvj  		1
59471a3e07e71de5fb967372	BREAKING Germanwings says 144 passengers and 6 crew on crashed plane http://t.co/wFg8KTSve2 http://t.co/qTYmopB5aj	BREAKING Germanwings says 144 passengers and 6 crew on crashed plane http://t.co/wFg8KTSve2 http://t.co/qTYmopB5aj a large jetliner sitting on top of a runway .	BREAKING Germanwings says 144 passengers and 6 crew on crashed plane http://t.co/wFg8KTSve2 http://t.co/qTYmopB5aj germanwings Lufthansa Group D-AIPX Photo Copyright© Stefan Siegenthaler  	BREAKING Germanwings says 144 passengers and 6 crew on crashed plane http://t.co/wFg8KTSve2 http://t.co/qTYmopB5aj a large jetliner sitting on top of a runway . germanwings Lufthansa Group D-AIPX Photo Copyright© Stefan Siegenthaler  	a large jetliner sitting on top of a runway . germanwings Lufthansa Group D-AIPX Photo Copyright© Stefan Siegenthaler  	1
59471a3e07e71de5fb967439	UPDATE: No survivors are expected among the 150 people aboard #Germanwings plane. http://t.co/hd7zdUJtH4 http://t.co/iibVTBuIqz	UPDATE: No survivors are expected among the 150 people aboard #Germanwings plane. http://t.co/hd7zdUJtH4 http://t.co/iibVTBuIqz	UPDATE: No survivors are expected among the 150 people aboard #Germanwings plane. http://t.co/hd7zdUJtH4 http://t.co/iibVTBuIqz	UPDATE: No survivors are expected among the 150 people aboard #Germanwings plane. http://t.co/hd7zdUJtH4 http://t.co/iibVTBuIqz		1
59471a3e07e71de5fb967468	150 people were on board plane that crashed in France today, #Germanwings CEO says. http://t.co/HAhU3MmiMf http://t.co/QFCbhPWSJI	150 people were on board plane that crashed in France today, #Germanwings CEO says. http://t.co/HAhU3MmiMf http://t.co/QFCbhPWSJI 	150 people were on board plane that crashed in France today, #Germanwings CEO says. http://t.co/HAhU3MmiMf http://t.co/QFCbhPWSJI 	150 people were on board plane that crashed in France today, #Germanwings CEO says. http://t.co/HAhU3MmiMf http://t.co/QFCbhPWSJI  		1
59471a3e07e71de5fb96746c	Germanwings Airbus A320 plane crash: Two babies and 16 children among 150 dead http://t.co/UGlaM0vpoK http://t.co/9yCcn7Hzz8	Germanwings Airbus A320 plane crash: Two babies and 16 children among 150 dead http://t.co/UGlaM0vpoK http://t.co/9yCcn7Hzz8 a large jetliner flying through a blue sky .	Germanwings Airbus A320 plane crash: Two babies and 16 children among 150 dead http://t.co/UGlaM0vpoK http://t.co/9yCcn7Hzz8	Germanwings Airbus A320 plane crash: Two babies and 16 children among 150 dead http://t.co/UGlaM0vpoK http://t.co/9yCcn7Hzz8 a large jetliner flying through a blue sky .	a large jetliner flying through a blue sky .	1
59471a3e07e71de5fb9674a0	Reports of "moving body" amidst #Germanwings wreckage #A320 http://t.co/GLMUsaPbGo http://t.co/WS2M4YCly3	Reports of "moving body" amidst #Germanwings wreckage #A320 http://t.co/GLMUsaPbGo http://t.co/WS2M4YCly3 a snowboarder is standing in the snow with a mountain in the background .	Reports of "moving body" amidst #Germanwings wreckage #A320 http://t.co/GLMUsaPbGo http://t.co/WS2M4YCly3 	Reports of "moving body" amidst #Germanwings wreckage #A320 http://t.co/GLMUsaPbGo http://t.co/WS2M4YCly3 a snowboarder is standing in the snow with a mountain in the background . 	a snowboarder is standing in the snow with a mountain in the background .	1
59471a3e07e71de5fb9674b0	At least 72 Germans and 35 Spanish killed in #Germanwings crash: Airline http://t.co/JeigmQOTna http://t.co/HrECGvkUuV	At least 72 Germans and 35 Spanish killed in #Germanwings crash: Airline http://t.co/JeigmQOTna http://t.co/HrECGvkUuV a group of people sitting around a table with a cake .	At least 72 Germans and 35 Spanish killed in #Germanwings crash: Airline http://t.co/JeigmQOTna http://t.co/HrECGvkUuV	At least 72 Germans and 35 Spanish killed in #Germanwings crash: Airline http://t.co/JeigmQOTna http://t.co/HrECGvkUuV a group of people sitting around a table with a cake .	a group of people sitting around a table with a cake .	1
59471a3e07e71de5fb9674b4	Recovered black box shows a pilot was locked out of the Germanwings cockpit before the crash http://t.co/ac6AdA5NKL http://t.co/bxgMNjEGeW	Recovered black box shows a pilot was locked out of the Germanwings cockpit before the crash http://t.co/ac6AdA5NKL http://t.co/bxgMNjEGeW a small piece of cake on a table .	Recovered black box shows a pilot was locked out of the Germanwings cockpit before the crash http://t.co/ac6AdA5NKL http://t.co/bxgMNjEGeW	Recovered black box shows a pilot was locked out of the Germanwings cockpit before the crash http://t.co/ac6AdA5NKL http://t.co/bxgMNjEGeW a small piece of cake on a table .	a small piece of cake on a table .	1
59471a3e07e71de5fb9674b8	Report: Co-Pilot Locked Out Of Cockpit Before Fatal Plane Crash http://t.co/aXGQuacv2E #Germanwings http://t.co/T80L7BhXX6	Report: Co-Pilot Locked Out Of Cockpit Before Fatal Plane Crash http://t.co/aXGQuacv2E #Germanwings http://t.co/T80L7BhXX6 a black and white photo of a black and white photo	Report: Co-Pilot Locked Out Of Cockpit Before Fatal Plane Crash http://t.co/aXGQuacv2E #Germanwings http://t.co/T80L7BhXX6	Report: Co-Pilot Locked Out Of Cockpit Before Fatal Plane Crash http://t.co/aXGQuacv2E #Germanwings http://t.co/T80L7BhXX6 a black and white photo of a black and white photo	a black and white photo of a black and white photo	1
59471a3e07e71de5fb9674bc	.@NYTimes reports #Germanwings pilot locked out of cockpit &amp; could not get back in before crash. #AC360 begins now http://t.co/vXigiUHUdS	.@NYTimes reports #Germanwings pilot locked out of cockpit &amp; could not get back in before crash. #AC360 begins now http://t.co/vXigiUHUdS a man wearing a suit and tie with a tie .	.@NYTimes reports #Germanwings pilot locked out of cockpit &amp; could not get back in before crash. #AC360 begins now http://t.co/vXigiUHUdS	.@NYTimes reports #Germanwings pilot locked out of cockpit &amp; could not get back in before crash. #AC360 begins now http://t.co/vXigiUHUdS a man wearing a suit and tie with a tie .	a man wearing a suit and tie with a tie .	1
59471a3e07e71de5fb9674c1	Germanwings pilot 'was locked out of cockpit' before fatal plane crash http://t.co/OE9lMgPCoe http://t.co/hBu3xoIaUL	Germanwings pilot 'was locked out of cockpit' before fatal plane crash http://t.co/OE9lMgPCoe http://t.co/hBu3xoIaUL a group of birds flying in the air on a cloudy day .	Germanwings pilot 'was locked out of cockpit' before fatal plane crash http://t.co/OE9lMgPCoe http://t.co/hBu3xoIaUL	Germanwings pilot 'was locked out of cockpit' before fatal plane crash http://t.co/OE9lMgPCoe http://t.co/hBu3xoIaUL a group of birds flying in the air on a cloudy day .	a group of birds flying in the air on a cloudy day .	1
59471a3e07e71de5fb9674c8	BREAKING: Pilot on #Germanwings flight left cockpit before plane’s descent and couldn’t get back in: New York Times http://t.co/dZiWRFli74	BREAKING: Pilot on #Germanwings flight left cockpit before plane’s descent and couldn’t get back in: New York Times http://t.co/dZiWRFli74 a group of people sitting on a couch with a cell phone .	BREAKING: Pilot on #Germanwings flight left cockpit before plane’s descent and couldn’t get back in: New York Times http://t.co/dZiWRFli74	BREAKING: Pilot on #Germanwings flight left cockpit before plane’s descent and couldn’t get back in: New York Times http://t.co/dZiWRFli74 a group of people sitting on a couch with a cell phone .	a group of people sitting on a couch with a cell phone .	1
59471a3e07e71de5fb9674cd	DEVELOPING: Pilot locked out of cockpit in @Germanwings Alps crash: report. http://t.co/CcqpToOQTn http://t.co/XlNXG8Rz3v	DEVELOPING: Pilot locked out of cockpit in @Germanwings Alps crash: report. http://t.co/CcqpToOQTn http://t.co/XlNXG8Rz3v a group of sheep in a field with a dog .	DEVELOPING: Pilot locked out of cockpit in @Germanwings Alps crash: report. http://t.co/CcqpToOQTn http://t.co/XlNXG8Rz3v	DEVELOPING: Pilot locked out of cockpit in @Germanwings Alps crash: report. http://t.co/CcqpToOQTn http://t.co/XlNXG8Rz3v a group of sheep in a field with a dog .	a group of sheep in a field with a dog .	1
59471a3e07e71de5fb9674d0	The door is solid, you can’t knock it down… it’s bulletproof-@JimTilmon on @NYTimes rpt #Germanwings pilot locked out http://t.co/hs20B8jC4b	The door is solid, you can’t knock it down… it’s bulletproof-@JimTilmon on @NYTimes rpt #Germanwings pilot locked out http://t.co/hs20B8jC4b a street sign with a sign on it .	The door is solid, you can’t knock it down… it’s bulletproof-@JimTilmon on @NYTimes rpt #Germanwings pilot locked out http://t.co/hs20B8jC4b 	The door is solid, you can’t knock it down… it’s bulletproof-@JimTilmon on @NYTimes rpt #Germanwings pilot locked out http://t.co/hs20B8jC4b a street sign with a sign on it . 	a street sign with a sign on it .	1
59471a3e07e71de5fb9674d8	BREAKING: One pilot was 'locked out' of cockpit before Germanwings crash http://t.co/3ZrouZedhX http://t.co/CSUYBYHuAF	BREAKING: One pilot was 'locked out' of cockpit before Germanwings crash http://t.co/3ZrouZedhX http://t.co/CSUYBYHuAF a large jetliner sitting on top of a runway .	BREAKING: One pilot was 'locked out' of cockpit before Germanwings crash http://t.co/3ZrouZedhX http://t.co/CSUYBYHuAF	BREAKING: One pilot was 'locked out' of cockpit before Germanwings crash http://t.co/3ZrouZedhX http://t.co/CSUYBYHuAF a large jetliner sitting on top of a runway .	a large jetliner sitting on top of a runway .	1
59471a3e07e71de5fb9674e7	» http://t.co/VPPJAceoql plane crash #planecrash Report: Pilot locked out of cockpit before Germanwings crash 27 http://t.co/8IymLEfX69	» http://t.co/VPPJAceoql plane crash #planecrash Report: Pilot locked out of cockpit before Germanwings crash 27 http://t.co/8IymLEfX69 a person with a red shirt and a tie .	» http://t.co/VPPJAceoql plane crash #planecrash Report: Pilot locked out of cockpit before Germanwings crash 27 http://t.co/8IymLEfX69	» http://t.co/VPPJAceoql plane crash #planecrash Report: Pilot locked out of cockpit before Germanwings crash 27 http://t.co/8IymLEfX69 a person with a red shirt and a tie .	a person with a red shirt and a tie .	1
59471a3e07e71de5fb9674f2	Name of the co-pilot: Andreas Lubitz. http://t.co/L7FDlo6Iom #4U9525	Name of the co-pilot: Andreas Lubitz. http://t.co/L7FDlo6Iom #4U9525	Name of the co-pilot: Andreas Lubitz. http://t.co/L7FDlo6Iom #4U9525	Name of the co-pilot: Andreas Lubitz. http://t.co/L7FDlo6Iom #4U9525		1
59471a3e07e71de5fb9674f8	BREAKING: Name of co-pilot of crashed #Germanwings flight #4U9525 was German, Named  Andreas Lubitz http://t.co/yeIsO3yzop	BREAKING: Name of co-pilot of crashed #Germanwings flight #4U9525 was German, Named  Andreas Lubitz http://t.co/yeIsO3yzop a laptop computer sitting on top of a wooden table .	BREAKING: Name of co-pilot of crashed #Germanwings flight #4U9525 was German, Named  Andreas Lubitz http://t.co/yeIsO3yzop 	BREAKING: Name of co-pilot of crashed #Germanwings flight #4U9525 was German, Named  Andreas Lubitz http://t.co/yeIsO3yzop a laptop computer sitting on top of a wooden table . 	a laptop computer sitting on top of a wooden table .	1
59471a3e07e71de5fb96750a	Photo: German Co-Pilot Andreas Lubitz who seems to have crashed the #Germanwings flight no purpose http://t.co/3mSYxvNF3p	Photo: German Co-Pilot Andreas Lubitz who seems to have crashed the #Germanwings flight no purpose http://t.co/3mSYxvNF3p a man is standing in front of a large body of water .	Photo: German Co-Pilot Andreas Lubitz who seems to have crashed the #Germanwings flight no purpose http://t.co/3mSYxvNF3p	Photo: German Co-Pilot Andreas Lubitz who seems to have crashed the #Germanwings flight no purpose http://t.co/3mSYxvNF3p a man is standing in front of a large body of water .	a man is standing in front of a large body of water .	1
59471a3e07e71de5fb96751a	French officials confirm i/d of #Germanwings copilot as being Andreas  Lubitz. Thought to be 28 y/o. Pictured here. http://t.co/bEKvhEACa1	French officials confirm i/d of #Germanwings copilot as being Andreas  Lubitz. Thought to be 28 y/o. Pictured here. http://t.co/bEKvhEACa1 a man is standing in front of a large body of water .	French officials confirm i/d of #Germanwings copilot as being Andreas  Lubitz. Thought to be 28 y/o. Pictured here. http://t.co/bEKvhEACa1	French officials confirm i/d of #Germanwings copilot as being Andreas  Lubitz. Thought to be 28 y/o. Pictured here. http://t.co/bEKvhEACa1 a man is standing in front of a large body of water .	a man is standing in front of a large body of water .	1
59471a3e07e71de5fb967535	Doomed Germanwings co-pilot 'suffered burnout or depression' years before crash http://t.co/nkqWoRwKUK http://t.co/QRMJTWGAIr	Doomed Germanwings co-pilot 'suffered burnout or depression' years before crash http://t.co/nkqWoRwKUK http://t.co/QRMJTWGAIr a man is sitting on a bench in the snow .	Doomed Germanwings co-pilot 'suffered burnout or depression' years before crash http://t.co/nkqWoRwKUK http://t.co/QRMJTWGAIr Lufthansa germanwing 	Doomed Germanwings co-pilot 'suffered burnout or depression' years before crash http://t.co/nkqWoRwKUK http://t.co/QRMJTWGAIr a man is sitting on a bench in the snow . Lufthansa germanwing 	a man is sitting on a bench in the snow . Lufthansa germanwing 	1
59471a3e07e71de5fb967538	Germanwings co-pilot battled depression in '09, friends say. http://t.co/srhDPf4Zn5 http://t.co/I3Zd1RyNud	Germanwings co-pilot battled depression in '09, friends say. http://t.co/srhDPf4Zn5 http://t.co/I3Zd1RyNud a man is sitting in front of a cake .	Germanwings co-pilot battled depression in '09, friends say. http://t.co/srhDPf4Zn5 http://t.co/I3Zd1RyNud DEAT WISH?  	Germanwings co-pilot battled depression in '09, friends say. http://t.co/srhDPf4Zn5 http://t.co/I3Zd1RyNud a man is sitting in front of a cake . DEAT WISH?  	a man is sitting in front of a cake . DEAT WISH?  	1
59471a3e07e71de5fb96753d	Islam &amp; Muslims blamed even when neither have anything to do with mass killing.  #Germanwings #GermanWingsCrash http://t.co/DKmNEqzPc7	Islam &amp; Muslims blamed even when neither have anything to do with mass killing.  #Germanwings #GermanWingsCrash http://t.co/DKmNEqzPc7 a man in a suit and tie with a tie .	Islam &amp; Muslims blamed even when neither have anything to do with mass killing.  #Germanwings #GermanWingsCrash http://t.co/DKmNEqzPc7	Islam &amp; Muslims blamed even when neither have anything to do with mass killing.  #Germanwings #GermanWingsCrash http://t.co/DKmNEqzPc7 a man in a suit and tie with a tie .	a man in a suit and tie with a tie .	1
59471a3e07e71de5fb967540	Thank God he's not a Muslim! Otherwise the world'd be on a Muslim hate spree now #Germanwings http://t.co/NoXAhjSmP7 http://t.co/Qdsc50p86W	Thank God he's not a Muslim! Otherwise the world'd be on a Muslim hate spree now #Germanwings http://t.co/NoXAhjSmP7 http://t.co/Qdsc50p86W a man and a woman are standing in front of a plane .	Thank God he's not a Muslim! Otherwise the world'd be on a Muslim hate spree now #Germanwings http://t.co/NoXAhjSmP7 http://t.co/Qdsc50p86W POL 	Thank God he's not a Muslim! Otherwise the world'd be on a Muslim hate spree now #Germanwings http://t.co/NoXAhjSmP7 http://t.co/Qdsc50p86W a man and a woman are standing in front of a plane . POL 	a man and a woman are standing in front of a plane . POL 	1
59471a3e07e71de5fb967549	Germany now has its own 9/11, thanks to the convert to Islam, #AndreasLubitz.\n#GermanyWings \nhttp://t.co/J6OTGRWHJO http://t.co/2a0zoSkjA6	Germany now has its own 9/11, thanks to the convert to Islam, #AndreasLubitz.\n#GermanyWings \nhttp://t.co/J6OTGRWHJO http://t.co/2a0zoSkjA6 a laptop computer sitting on top of a desk .	Germany now has its own 9/11, thanks to the convert to Islam, #AndreasLubitz.\n#GermanyWings \nhttp://t.co/J6OTGRWHJO http://t.co/2a0zoSkjA6 	Germany now has its own 9/11, thanks to the convert to Islam, #AndreasLubitz.\n#GermanyWings \nhttp://t.co/J6OTGRWHJO http://t.co/2a0zoSkjA6 a laptop computer sitting on top of a desk . 	a laptop computer sitting on top of a desk .	1
